##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	1182.T.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	25099460
Sequences flagged as poor quality	0
Sequence length	36-76
%GC	44
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	32.00000701210305	32.0	32.0	32.0	32.0	32.0
2	31.19935576303235	32.0	32.0	32.0	32.0	32.0
3	31.440523182570463	32.0	32.0	32.0	32.0	32.0
4	31.575972789852848	32.0	32.0	32.0	32.0	32.0
5	31.755282743134714	32.0	32.0	32.0	32.0	32.0
6	35.04673192172262	36.0	36.0	36.0	36.0	36.0
7	35.043737315464156	36.0	36.0	36.0	36.0	36.0
8	34.92871583691442	36.0	36.0	36.0	32.0	36.0
9	35.1314698802285	36.0	36.0	36.0	36.0	36.0
10-11	35.04915002155425	36.0	36.0	36.0	36.0	36.0
12-13	35.035027566330115	36.0	36.0	36.0	36.0	36.0
14-15	34.98280813611129	36.0	36.0	36.0	36.0	36.0
16-17	34.99343027698604	36.0	36.0	36.0	36.0	36.0
18-19	34.981980429061025	36.0	36.0	36.0	36.0	36.0
20-21	34.958843536872905	36.0	36.0	36.0	34.0	36.0
22-23	34.909984557436694	36.0	36.0	36.0	32.0	36.0
24-25	34.87816795660146	36.0	36.0	36.0	32.0	36.0
26-27	34.78238013885558	36.0	36.0	36.0	32.0	36.0
28-29	34.70128998791209	36.0	36.0	36.0	32.0	36.0
30-31	34.65987784199341	36.0	36.0	36.0	32.0	36.0
32-33	34.64389636271059	36.0	36.0	36.0	32.0	36.0
34-35	34.62029003811237	36.0	36.0	36.0	32.0	36.0
36-37	34.57344603094741	36.0	36.0	36.0	32.0	36.0
38-39	34.523165074454646	36.0	36.0	36.0	32.0	36.0
40-41	34.504085656628234	36.0	36.0	36.0	32.0	36.0
42-43	34.48978773765807	36.0	36.0	36.0	32.0	36.0
44-45	34.43059869302135	36.0	36.0	36.0	32.0	36.0
46-47	34.39754604413346	36.0	36.0	36.0	32.0	36.0
48-49	34.36572265510614	36.0	36.0	36.0	32.0	36.0
50-51	34.34254186408777	36.0	36.0	36.0	32.0	36.0
52-53	34.2588835875014	36.0	36.0	36.0	32.0	36.0
54-55	34.19393454371477	36.0	36.0	36.0	32.0	36.0
56-57	34.085122836976296	36.0	36.0	36.0	32.0	36.0
58-59	34.02588787404613	36.0	36.0	36.0	32.0	36.0
60-61	34.016473722275734	36.0	36.0	36.0	32.0	36.0
62-63	33.95542210645145	36.0	36.0	36.0	32.0	36.0
64-65	33.89760273897896	36.0	36.0	36.0	32.0	36.0
66-67	33.80091548306022	36.0	36.0	36.0	32.0	36.0
68-69	33.79835580219435	36.0	36.0	36.0	32.0	36.0
70-71	33.715482199081464	36.0	36.0	36.0	29.5	36.0
72-73	33.71262259145001	36.0	36.0	36.0	27.0	36.0
74-75	34.23226207162468	36.0	36.0	36.0	32.0	36.0
76	35.34624193099516	36.0	36.0	36.0	32.0	36.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
11101	1	-4.765349558510934E-6
11101	2	-0.012114417344477602
11101	3	0.029204306896779997
11101	4	0.05084961701406954
11101	5	0.030333976546636165
11101	6	0.1503244470865326
11101	7	0.2137263516487664
11101	8	0.24607508978861858
11101	9	0.16858755520538438
11101	10-11	0.21203286895219975
11101	12-13	0.1983367323799854
11101	14-15	0.2472735997208062
11101	16-17	0.1974900565860338
11101	18-19	0.17512486089654544
11101	20-21	0.1850828103879465
11101	22-23	0.20522933912252483
11101	24-25	0.16973638880731556
11101	26-27	0.2428268878569142
11101	28-29	0.24916650407077867
11101	30-31	0.3124450715797309
11101	32-33	0.2402898246499845
11101	34-35	0.36851619523141466
11101	36-37	0.2983295962845318
11101	38-39	0.3158144674495418
11101	40-41	0.38230569199110676
11101	42-43	0.42829352202437576
11101	44-45	0.3653237089787993
11101	46-47	0.34635711206361464
11101	48-49	0.4622000517224265
11101	50-51	0.4327152841094204
11101	52-53	0.4452935367271067
11101	54-55	0.3329189185289749
11101	56-57	0.4768574546829143
11101	58-59	0.5253133712014701
11101	60-61	0.3505933921509623
11101	62-63	0.3672608353082083
11101	64-65	0.44559512239857924
11101	66-67	0.44934825128321876
11101	68-69	0.4829806483527719
11101	70-71	0.521682283640466
11101	72-73	0.423024984582959
11101	74-75	0.3227220782422293
11101	76	0.07820504780614357
11102	1	-4.765349558510934E-6
11102	2	0.037214840594053555
11102	3	0.09698679163639312
11102	4	0.07096629306487046
11102	5	0.10866579054418679
11102	6	0.1789728638492747
11102	7	0.17757174582702362
11102	8	0.26568904444091146
11102	9	0.24402592826487535
11102	10-11	0.2434479291447076
11102	12-13	0.20666012300121395
11102	14-15	0.24430530915230975
11102	16-17	0.24718462540747765
11102	18-19	0.2695046590930019
11102	20-21	0.2792000762985154
11102	22-23	0.19288808736858698
11102	24-25	0.22953900921466897
11102	26-27	0.21408630550444485
11102	28-29	0.24197982238950289
11102	30-31	0.2328609227205689
11102	32-33	0.2969945640838958
11102	34-35	0.24892547747931104
11102	36-37	0.27563501647976807
11102	38-39	0.2840334551152708
11102	40-41	0.308432398362811
11102	42-43	0.26596541329408296
11102	44-45	0.34669524651651784
11102	46-47	0.3093343151283534
11102	48-49	0.3908854395514396
11102	50-51	0.35515963512550286
11102	52-53	0.44963413164108346
11102	54-55	0.5229782089467534
11102	56-57	0.45661164556053535
11102	58-59	0.3844419473379901
11102	60-61	0.4394964445807261
11102	62-63	0.4730966088953039
11102	64-65	0.3988516307041863
11102	66-67	0.37766579890126195
11102	68-69	0.42490604001468313
11102	70-71	0.48285623186529847
11102	72-73	0.5684231560466344
11102	74-75	0.47501958515832854
11102	76	0.04790755642329714
11103	1	-4.765349558510934E-6
11103	2	0.06433559590330873
11103	3	0.16237178441812006
11103	4	0.05737580689081412
11103	5	0.09251671846378073
11103	6	0.2772647201302405
11103	7	0.24068139478333705
11103	8	0.2863531734450149
11103	9	0.1709968402716342
11103	10-11	0.2090813019493396
11103	12-13	0.21028450887067152
11103	14-15	0.3074217845563396
11103	16-17	0.21188992044432808
11103	18-19	0.2137192057980002
11103	20-21	0.18430892872492421
11103	22-23	0.23327870780721582
11103	24-25	0.27030425178444517
11103	26-27	0.3208057861216602
11103	28-29	0.2866969121960281
11103	30-31	0.3092635246294435
11103	32-33	0.29030253633144554
11103	34-35	0.261934938602856
11103	36-37	0.3938977450043666
11103	38-39	0.3777312804605657
11103	40-41	0.3576845405705811
11103	42-43	0.38965314494979
11103	44-45	0.32446045069855245
11103	46-47	0.40697187490367526
11103	48-49	0.42589812319172893
11103	50-51	0.3003357344987734
11103	52-53	0.42198760750192577
11103	54-55	0.3281757776853169
11103	56-57	0.4908770258081603
11103	58-59	0.4127440220347367
11103	60-61	0.47079391324592024
11103	62-63	0.435683114895582
11103	64-65	0.5189628131081747
11103	66-67	0.4231981718629143
11103	68-69	0.5570402294853452
11103	70-71	0.4816053099243689
11103	72-73	0.5846330750029196
11103	74-75	0.35969953557312095
11103	76	0.14132798422740223
11104	1	-4.765349558510934E-6
11104	2	0.010190163831246934
11104	3	0.14928957456938363
11104	4	0.029653299513103804
11104	5	0.04426167415457982
11104	6	0.18972043172743724
11104	7	0.19063095772929017
11104	8	0.13589601971571597
11104	9	0.22909917261304003
11104	10-11	0.23087511409164563
11104	12-13	0.22543014301297148
11104	14-15	0.23613885052864703
11104	16-17	0.18534791385194893
11104	18-19	0.1398441104318522
11104	20-21	0.17583875072331523
11104	22-23	0.25898197530715095
11104	24-25	0.2177967425805889
11104	26-27	0.2665079426378085
11104	28-29	0.1964926495068653
11104	30-31	0.29017776231610526
11104	32-33	0.2659686368615226
11104	34-35	0.2977090863320413
11104	36-37	0.22920671079880606
11104	38-39	0.31865180444852115
11104	40-41	0.31538554393927853
11104	42-43	0.33413300751747954
11104	44-45	0.3701082626596346
11104	46-47	0.35461314304393454
11104	48-49	0.43695995066595117
11104	50-51	0.332348376406145
11104	52-53	0.3815342512195059
11104	54-55	0.3841487834039725
11104	56-57	0.3840395413576516
11104	58-59	0.4244124344848714
11104	60-61	0.36503729144562413
11104	62-63	0.43692762069414925
11104	64-65	0.47959130819374707
11104	66-67	0.27843574124427306
11104	68-69	0.4729261243169205
11104	70-71	0.6085822076434582
11104	72-73	0.5428847283841023
11104	74-75	0.489360595479134
11104	76	0.15308492404425778
11105	1	-4.765349558510934E-6
11105	2	0.022096323709202892
11105	3	0.06628044255506893
11105	4	0.08335884283198425
11105	5	0.1259641621841503
11105	6	0.2670013194540175
11105	7	0.19640474571675526
11105	8	0.11320488957605335
11105	9	0.22986770270996715
11105	10-11	0.20216721688816364
11105	12-13	0.23146753962718947
11105	14-15	0.26918098982360306
11105	16-17	0.23670642264225705
11105	18-19	0.2680602837877828
11105	20-21	0.27839009714530505
11105	22-23	0.23996861793774826
11105	24-25	0.240069066398938
11105	26-27	0.3383019253682349
11105	28-29	0.3546607877481236
11105	30-31	0.36217698262489506
11105	32-33	0.29306872509251747
11105	34-35	0.2996876718007968
11105	36-37	0.32431899293715105
11105	38-39	0.38740212954428443
11105	40-41	0.32589380449540784
11105	42-43	0.4016212406967412
11105	44-45	0.3380101837637284
11105	46-47	0.41248022046501376
11105	48-49	0.4485500712267907
11105	50-51	0.3849081075969849
11105	52-53	0.4835878303578909
11105	54-55	0.5645773017878071
11105	56-57	0.49660465858966774
11105	58-59	0.5829666856662357
11105	60-61	0.542489531897111
11105	62-63	0.5778767899878829
11105	64-65	0.5252235301338359
11105	66-67	0.5890728816605346
11105	68-69	0.5105673420193568
11105	70-71	0.6104138997063657
11105	72-73	0.6322568023487705
11105	74-75	0.4190023192843384
11105	76	0.04550836255958757
11106	1	-4.765349558510934E-6
11106	2	0.03219585151895643
11106	3	0.1370817865055507
11106	4	0.0728492801074232
11106	5	0.09952571023244161
11106	6	0.21317662602884724
11106	7	0.10618049498975779
11106	8	0.20480266213193232
11106	9	0.24707069694791528
11106	10-11	0.2820853763927005
11106	12-13	0.246991903882801
11106	14-15	0.29367550207867055
11106	16-17	0.2575046350422454
11106	18-19	0.2523872699835863
11106	20-21	0.2323852420528496
11106	22-23	0.323813305718204
11106	24-25	0.28521139735070733
11106	26-27	0.32451045809015966
11106	28-29	0.27328201759917903
11106	30-31	0.3393775905420853
11106	32-33	0.325307918468539
11106	34-35	0.36176570528222385
11106	36-37	0.36893563443092603
11106	38-39	0.30352012353537816
11106	40-41	0.37563508490126196
11106	42-43	0.3935064097236918
11106	44-45	0.3236216317490417
11106	46-47	0.32567183855657333
11106	48-49	0.39829534120657684
11106	50-51	0.42289241360651886
11106	52-53	0.42172390081202593
11106	54-55	0.41448311211563293
11106	56-57	0.4819281191406475
11106	58-59	0.44377453043522763
11106	60-61	0.5266241984389168
11106	62-63	0.6297446092168997
11106	64-65	0.5624038783947185
11106	66-67	0.6302748088021346
11106	68-69	0.47125652264545437
11106	70-71	0.5141725151797445
11106	72-73	0.5221826692730573
11106	74-75	0.5442085162170898
11106	76	0.14910229436547695
11107	1	-4.765349558510934E-6
11107	2	0.009836922865257947
11107	3	0.0919385585179846
11107	4	0.07520855827204898
11107	5	0.11418260965749738
11107	6	0.2440250955681762
11107	7	0.20578062272011266
11107	8	0.21706231379663876
11107	9	0.21154354709828738
11107	10-11	0.2500612394860866
11107	12-13	0.1662461428942521
11107	14-15	0.2144095226775704
11107	16-17	0.2336331184349163
11107	18-19	0.16196104935640676
11107	20-21	0.24714254643397027
11107	22-23	0.1902765014236678
11107	24-25	0.252943317706702
11107	26-27	0.24184846374905788
11107	28-29	0.3794254664140979
11107	30-31	0.2787698545944153
11107	32-33	0.2799130426164069
11107	34-35	0.13949502813658654
11107	36-37	0.24574382068083622
11107	38-39	0.29286726136267305
11107	40-41	0.3160400857085861
11107	42-43	0.3522139200025407
11107	44-45	0.29584180852776853
11107	46-47	0.3250064876514074
11107	48-49	0.31603161471674923
11107	50-51	0.41715755836659696
11107	52-53	0.32613274003753645
11107	54-55	0.44975096121197566
11107	56-57	0.45085519015515985
11107	58-59	0.5356033573093839
11107	60-61	0.36867950501264346
11107	62-63	0.45036157687574985
11107	64-65	0.4911563156705938
11107	66-67	0.5198589589853171
11107	68-69	0.5844866558432997
11107	70-71	0.42263353020740624
11107	72-73	0.5843317543498614
11107	74-75	0.48940704645918487
11107	76	0.22880470589011281
11108	1	-4.765349558510934E-6
11108	2	0.021575829728483598
11108	3	0.10105172690872521
11108	4	0.05893799061054139
11108	5	0.11593454146434468
11108	6	0.20762434904067817
11108	7	0.22781559162866927
11108	8	0.21532373239900693
11108	9	0.2205712676035958
11108	10-11	0.23957420339174718
11108	12-13	0.28840549443197006
11108	14-15	0.2543105779760708
11108	16-17	0.21762471383883764
11108	18-19	0.26761649072514615
11108	20-21	0.17201629158765996
11108	22-23	0.22633059812444856
11108	24-25	0.28195519203990216
11108	26-27	0.2693113746269873
11108	28-29	0.2283781465600967
11108	30-31	0.33356556910779034
11108	32-33	0.3080763759992422
11108	34-35	0.31575113311809133
11108	36-37	0.304719353218573
11108	38-39	0.2584025221571764
11108	40-41	0.3808458758082338
11108	42-43	0.31042457808123913
11108	44-45	0.3340566175873647
11108	46-47	0.4229118929157707
11108	48-49	0.36593134638778224
11108	50-51	0.4897308325368783
11108	52-53	0.38308683186755843
11108	54-55	0.4773909987809546
11108	56-57	0.5719622948352878
11108	58-59	0.47647625938272853
11108	60-61	0.5445402419253966
11108	62-63	0.5363535288343613
11108	64-65	0.5411623402455987
11108	66-67	0.6395554824928738
11108	68-69	0.6060550709211228
11108	70-71	0.6521698352124048
11108	72-73	0.6222823538228042
11108	74-75	0.41852261904907806
11108	76	0.12481401658923374
11109	1	-4.765349558510934E-6
11109	2	0.125302548134556
11109	3	0.03838783128219703
11109	4	0.0701986103985277
11109	5	0.058332360536073935
11109	6	0.13681482148743385
11109	7	0.24951950094719422
11109	8	0.16453342156138717
11109	9	0.22543220010651766
11109	10-11	0.17012639601334456
11109	12-13	0.1883903043448143
11109	14-15	0.257392167522454
11109	16-17	0.19339376561595856
11109	18-19	0.18002659838907675
11109	20-21	0.21480503832753328
11109	22-23	0.2536846026347064
