##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	0861.T.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	33625337
Sequences flagged as poor quality	0
Sequence length	36-76
%GC	46
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	32.00001320432863	32.0	32.0	32.0	32.0	32.0
2	31.40716186725504	32.0	32.0	32.0	32.0	32.0
3	31.492111588353747	32.0	32.0	32.0	32.0	32.0
4	31.53802253342472	32.0	32.0	32.0	32.0	32.0
5	31.678327565906624	32.0	32.0	32.0	32.0	32.0
6	34.99626936080968	36.0	36.0	36.0	36.0	36.0
7	34.98202272292468	36.0	36.0	36.0	36.0	36.0
8	34.97871607948494	36.0	36.0	36.0	36.0	36.0
9	34.98291746488667	36.0	36.0	36.0	36.0	36.0
10-11	34.987886322150466	36.0	36.0	36.0	36.0	36.0
12-13	34.998132464813665	36.0	36.0	36.0	36.0	36.0
14-15	34.99734197459493	36.0	36.0	36.0	36.0	36.0
16-17	34.98665898872627	36.0	36.0	36.0	36.0	36.0
18-19	34.97492379035487	36.0	36.0	36.0	36.0	36.0
20-21	34.96012225840294	36.0	36.0	36.0	36.0	36.0
22-23	34.932357555256615	36.0	36.0	36.0	34.0	36.0
24-25	34.887943472507054	36.0	36.0	36.0	32.0	36.0
26-27	34.831352500645565	36.0	36.0	36.0	32.0	36.0
28-29	34.79858473983472	36.0	36.0	36.0	32.0	36.0
30-31	34.76750240451122	36.0	36.0	36.0	32.0	36.0
32-33	34.736087492595246	36.0	36.0	36.0	32.0	36.0
34-35	34.702467205012695	36.0	36.0	36.0	32.0	36.0
36-37	34.680296088643814	36.0	36.0	36.0	32.0	36.0
38-39	34.66145512596253	36.0	36.0	36.0	32.0	36.0
40-41	34.644408074282595	36.0	36.0	36.0	32.0	36.0
42-43	34.62698377633071	36.0	36.0	36.0	32.0	36.0
44-45	34.612318586674114	36.0	36.0	36.0	32.0	36.0
46-47	34.59488521622535	36.0	36.0	36.0	32.0	36.0
48-49	34.574130287545344	36.0	36.0	36.0	32.0	36.0
50-51	34.54633327859325	36.0	36.0	36.0	32.0	36.0
52-53	34.52249888537695	36.0	36.0	36.0	32.0	36.0
54-55	34.49034572466508	36.0	36.0	36.0	32.0	36.0
56-57	34.450669851519194	36.0	36.0	36.0	32.0	36.0
58-59	34.41481795376369	36.0	36.0	36.0	32.0	36.0
60-61	34.37921407339104	36.0	36.0	36.0	32.0	36.0
62-63	34.34118603313579	36.0	36.0	36.0	32.0	36.0
64-65	34.29034170641256	36.0	36.0	36.0	32.0	36.0
66-67	34.24532359976523	36.0	36.0	36.0	32.0	36.0
68-69	34.21019031286352	36.0	36.0	36.0	32.0	36.0
70-71	34.181541251403694	36.0	36.0	36.0	32.0	36.0
72-73	34.21446538745654	36.0	36.0	36.0	32.0	36.0
74-75	34.626218773746984	36.0	36.0	36.0	32.0	36.0
76	35.42165292547451	36.0	36.0	36.0	32.0	36.0
>>END_MODULE
>>Per tile sequence quality	warn
#Tile	Base	Mean
11101	1	-8.546660495767355E-6
11101	2	0.07446027767317887
11101	3	0.08084946510389202
11101	4	0.08602468755788806
11101	5	0.087202188393114
11101	6	0.22460505210698045
11101	7	0.2635751608115484
11101	8	0.21064063691841994
11101	9	0.22312150070433034
11101	10-11	0.1829572133475068
11101	12-13	0.18275046814874685
11101	14-15	0.21074420459136434
11101	16-17	0.21753182013542016
11101	18-19	0.24618792177292192
11101	20-21	0.21025702364462262
11101	22-23	0.3010303666820633
11101	24-25	0.24253379067879166
11101	26-27	0.27016744317433705
11101	28-29	0.2740306450075778
11101	30-31	0.21801002201749498
11101	32-33	0.2807507011354957
11101	34-35	0.33481752038491663
11101	36-37	0.31595836678137346
11101	38-39	0.26577524235489847
11101	40-41	0.30621185048543964
11101	42-43	0.3023604185465345
11101	44-45	0.37160644408253063
11101	46-47	0.3840960832253728
11101	48-49	0.3490093723682861
11101	50-51	0.36585308684508533
11101	52-53	0.32248963513910667
11101	54-55	0.30748277940693924
11101	56-57	0.4942950315817285
11101	58-59	0.38425869732108
11101	60-61	0.36091367858286105
11101	62-63	0.4536622750556205
11101	64-65	0.5325542251963924
11101	66-67	0.4962768792883594
11101	68-69	0.41537957950606597
11101	70-71	0.5124934726124977
11101	72-73	0.45507448359013125
11101	74-75	0.385186028068091
11101	76	0.12345513188969903
11102	1	-8.546660495767355E-6
11102	2	0.11277759244635988
11102	3	0.08216362095961927
11102	4	0.08422871505015905
11102	5	0.07289290124778702
11102	6	0.12694832333683337
11102	7	0.28585716746054146
11102	8	0.18342308796360385
11102	9	0.23457220902355402
11102	10-11	0.24605103268598327
11102	12-13	0.24904351256108015
11102	14-15	0.24097047918951375
11102	16-17	0.28501595280695113
11102	18-19	0.23018039778408195
11102	20-21	0.22168662951934692
11102	22-23	0.22183649206028377
11102	24-25	0.2320889730462028
11102	26-27	0.30112802134831895
11102	28-29	0.31485343636753527
11102	30-31	0.2772918729853444
11102	32-33	0.31735453341140385
11102	34-35	0.3134715803782484
11102	36-37	0.34621063944516806
11102	38-39	0.2719533079261396
11102	40-41	0.32411801731460343
11102	42-43	0.31376964973748755
11102	44-45	0.26083801933571493
11102	46-47	0.3410050523840198
11102	48-49	0.3339992742138733
11102	50-51	0.38398475402867405
11102	52-53	0.3889375225632392
11102	54-55	0.34649656168971177
11102	56-57	0.37938181158313
11102	58-59	0.36820325893759787
11102	60-61	0.3757361478792234
11102	62-63	0.3816611724073198
11102	64-65	0.4189728622654556
11102	66-67	0.3258094254081527
11102	68-69	0.3697559363662961
11102	70-71	0.3701804410547922
11102	72-73	0.46719716536237854
11102	74-75	0.36888152580216627
11102	76	0.06186652059057707
11103	1	-8.546660495767355E-6
11103	2	0.10798264096266763
11103	3	0.07506329366061593
11103	4	0.09041105633183832
11103	5	0.05911138945302952
11103	6	0.21851095761469708
11103	7	0.23221053467484154
11103	8	0.24732567206486067
11103	9	0.23951601496073494
11103	10-11	0.23661209344572143
11103	12-13	0.22431226415432803
11103	14-15	0.21913548947372874
11103	16-17	0.2147432719382465
11103	18-19	0.18369087695680975
11103	20-21	0.193696809476549
