##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	1187.T.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	3377363
Sequences flagged as poor quality	0
Sequence length	36-76
%GC	42
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	32.00000473742384	32.0	32.0	32.0	32.0	32.0
2	31.432660629017374	32.0	32.0	32.0	32.0	32.0
3	31.55733452400586	32.0	32.0	32.0	32.0	32.0
4	31.652008090335567	32.0	32.0	32.0	32.0	32.0
5	31.78933505222862	32.0	32.0	32.0	32.0	32.0
6	35.16350093253227	36.0	36.0	36.0	36.0	36.0
7	35.146005922371984	36.0	36.0	36.0	36.0	36.0
8	35.05452478753394	36.0	36.0	36.0	36.0	36.0
9	35.20292695810311	36.0	36.0	36.0	36.0	36.0
10-11	35.138804742042836	36.0	36.0	36.0	36.0	36.0
12-13	35.12763182399996	36.0	36.0	36.0	36.0	36.0
14-15	35.088352954657225	36.0	36.0	36.0	36.0	36.0
16-17	35.10138560764715	36.0	36.0	36.0	36.0	36.0
18-19	35.09439864770236	36.0	36.0	36.0	36.0	36.0
20-21	35.070744690458206	36.0	36.0	36.0	36.0	36.0
22-23	35.034776244069704	36.0	36.0	36.0	36.0	36.0
24-25	35.01005458992711	36.0	36.0	36.0	36.0	36.0
26-27	34.93334222587267	36.0	36.0	36.0	34.0	36.0
28-29	34.88421558476243	36.0	36.0	36.0	32.0	36.0
30-31	34.84943756415878	36.0	36.0	36.0	32.0	36.0
32-33	34.828511326736276	36.0	36.0	36.0	32.0	36.0
34-35	34.82272559982448	36.0	36.0	36.0	32.0	36.0
36-37	34.785605018211044	36.0	36.0	36.0	32.0	36.0
38-39	34.74724869472213	36.0	36.0	36.0	32.0	36.0
40-41	34.73737503208111	36.0	36.0	36.0	32.0	36.0
42-43	34.71566769150833	36.0	36.0	36.0	32.0	36.0
44-45	34.66019722441911	36.0	36.0	36.0	32.0	36.0
46-47	34.654220671973434	36.0	36.0	36.0	32.0	36.0
48-49	34.619016433305845	36.0	36.0	36.0	32.0	36.0
50-51	34.604064676993964	36.0	36.0	36.0	32.0	36.0
52-53	34.53311933838624	36.0	36.0	36.0	32.0	36.0
54-55	34.47679437702692	36.0	36.0	36.0	32.0	36.0
56-57	34.38440368747045	36.0	36.0	36.0	32.0	36.0
58-59	34.33624813211735	36.0	36.0	36.0	32.0	36.0
60-61	34.315218952459276	36.0	36.0	36.0	32.0	36.0
62-63	34.269354401590896	36.0	36.0	36.0	32.0	36.0
64-65	34.22657948489332	36.0	36.0	36.0	32.0	36.0
66-67	34.136580707470685	36.0	36.0	36.0	32.0	36.0
68-69	34.13734645752902	36.0	36.0	36.0	32.0	36.0
70-71	34.06585768302212	36.0	36.0	36.0	32.0	36.0
72-73	34.054874813296536	36.0	36.0	36.0	32.0	36.0
74-75	34.47249257320905	36.0	36.0	36.0	32.0	36.0
76	35.382337622847366	36.0	36.0	36.0	32.0	36.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
11101	1	-1.2895904262677504E-5
11101	2	-0.08978872903462687
11101	3	0.0753857198757224
11101	4	0.14985932340339403
11101	5	0.05077231554247774
11101	6	0.13847267199830782
11101	7	0.3597412301125189
11101	8	0.1839460186046935
11101	9	0.04075539317240384
11101	10-11	0.17097053084212632
11101	12-13	0.3335660410388286
11101	14-15	0.28311831333680004
11101	16-17	0.07419118951803938
11101	18-19	0.19301526495038246
11101	20-21	0.15568368856479253
11101	22-23	0.2922839852330199
11101	24-25	0.3430996730030742
11101	26-27	0.08248513365312249
11101	28-29	0.29950222985599595
11101	30-31	0.4269033762282177
11101	32-33	0.06445476482540613
11101	34-35	0.30596597908441936
11101	36-37	0.2724583222743604
11101	38-39	0.29435109664542836
11101	40-41	0.21137338006579398
11101	42-43	0.3550807945011627
11101	44-45	0.4581518159073852
11101	46-47	0.26342038329574535
11101	48-49	0.34991038603593694
11101	50-51	0.23451003997445952
11101	52-53	0.40689170953654497
11101	54-55	0.35694558243252317
11101	56-57	0.4684570509856343
11101	58-59	0.5360588396486108
11101	60-61	0.43695976289090765
11101	62-63	0.3806582044890092
11101	64-65	0.4156643758490972
11101	66-67	0.22109338224489505
11101	68-69	0.41691158017301433
11101	70-71	0.4509508131057913
11101	72-73	0.5255617768905125
11101	74-75	0.3987844312332314
11101	76	0.14143099649733415
11102	1	-1.2895904262677504E-5
11102	2	0.017942576415311606
11102	3	0.05269677842686349
11102	4	-0.03442657622036904
11102	5	0.03470493233039562
11102	6	-0.028478417290436653
11102	7	-0.010891385677425092
11102	8	0.10927260563302355
11102	9	0.06209207969875763
11102	10-11	0.06685189167962591
11102	12-13	0.21516389739043973
11102	14-15	0.07198441515011211
11102	16-17	0.03014560206057837
11102	18-19	-0.017437515904482837
11102	20-21	0.28291291323871093
11102	22-23	0.057939704123675995
11102	24-25	-0.015716929294264048
11102	26-27	0.12376633281881766
11102	28-29	0.04321249801163418
11102	30-31	0.057860034212517064
11102	32-33	0.18104558545951477
11102	34-35	0.13853835715693208
11102	36-37	0.16412573742159964
11102	38-39	0.19561853997748813
11102	40-41	0.20332899421466522
11102	42-43	0.2933798413390818
11102	44-45	0.37260011771616064
11102	46-47	-0.011947855208646274
11102	48-49	0.18235207588913482
11102	50-51	0.1982879786433145
11102	52-53	0.16789559871701698
11102	54-55	0.3757898918346285
11102	56-57	0.06864287697281668
11102	58-59	0.25425325851271197
11102	60-61	0.23638031653793234
11102	62-63	0.30696333323191993
11102	64-65	0.2004928429827899
11102	66-67	0.044630169169671774
11102	68-69	0.4670906676458628
11102	70-71	0.035541221818661484
11102	72-73	0.3441082690277142
11102	74-75	0.33765020541840585
11102	76	0.047723665562131146
11103	1	-1.2895904262677504E-5
11103	2	0.03199015708341335
11103	3	0.08406480955310514
11103	4	0.09536301823455773
11103	5	0.04005435977572702
11103	6	0.2488921613327122
11103	7	0.21648061524548723
11103	8	0.22164376897941196
11103	9	0.1976957195218887
11103	10-11	0.20329784902959602
11103	12-13	0.16411597853106485
11103	14-15	0.1731439055243058
11103	16-17	0.18416723365965026
11103	18-19	0.29004630938653264
11103	20-21	0.2675038756299415
11103	22-23	0.15644739560472942
11103	24-25	0.3000936709478452
11103	26-27	0.3993242694095329
11103	28-29	0.21224334295251168
11103	30-31	0.13995833725086015
11103	32-33	0.3227722257662293
11103	34-35	0.2915106475968656
11103	36-37	0.2918553677184832
11103	38-39	0.35432453852779844
11103	40-41	0.1924213871441225
11103	42-43	0.2903047868951063
11103	44-45	0.27565220272629887
11103	46-47	0.306345749849541
11103	48-49	0.34508621459207944
11103	50-51	0.19724383435863757
11103	52-53	0.4273834945364854
