##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	0859.T.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	39046777
Sequences flagged as poor quality	0
Sequence length	36-76
%GC	39
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	32.000008912387315	32.0	32.0	32.0	32.0	32.0
2	31.462401980066115	32.0	32.0	32.0	32.0	32.0
3	31.531825943022135	32.0	32.0	32.0	32.0	32.0
4	31.5737815953414	32.0	32.0	32.0	32.0	32.0
5	31.70160653720536	32.0	32.0	32.0	32.0	32.0
6	35.03530731870649	36.0	36.0	36.0	36.0	36.0
7	35.02365918703098	36.0	36.0	36.0	36.0	36.0
8	35.022666659529925	36.0	36.0	36.0	36.0	36.0
9	35.030702508429826	36.0	36.0	36.0	36.0	36.0
10-11	35.039750758430074	36.0	36.0	36.0	36.0	36.0
12-13	35.05376996928581	36.0	36.0	36.0	36.0	36.0
14-15	35.05605881376586	36.0	36.0	36.0	36.0	36.0
16-17	35.04905815914077	36.0	36.0	36.0	36.0	36.0
18-19	35.041887157549525	36.0	36.0	36.0	36.0	36.0
20-21	35.03340576611483	36.0	36.0	36.0	36.0	36.0
22-23	35.01160461976157	36.0	36.0	36.0	36.0	36.0
24-25	34.97329482533219	36.0	36.0	36.0	36.0	36.0
26-27	34.92554631333593	36.0	36.0	36.0	36.0	36.0
28-29	34.897776710226296	36.0	36.0	36.0	36.0	36.0
30-31	34.87320708953776	36.0	36.0	36.0	32.0	36.0
32-33	34.847758446234884	36.0	36.0	36.0	32.0	36.0
34-35	34.81959590416387	36.0	36.0	36.0	32.0	36.0
36-37	34.80043666142687	36.0	36.0	36.0	32.0	36.0
38-39	34.784207895396364	36.0	36.0	36.0	32.0	36.0
40-41	34.77128277844666	36.0	36.0	36.0	32.0	36.0
42-43	34.75516800210659	36.0	36.0	36.0	32.0	36.0
44-45	34.74215998626237	36.0	36.0	36.0	32.0	36.0
46-47	34.725235555788394	36.0	36.0	36.0	32.0	36.0
48-49	34.706432252661	36.0	36.0	36.0	32.0	36.0
50-51	34.68614491756155	36.0	36.0	36.0	32.0	36.0
52-53	34.66467115858234	36.0	36.0	36.0	32.0	36.0
54-55	34.633594112000196	36.0	36.0	36.0	32.0	36.0
56-57	34.59654260931569	36.0	36.0	36.0	32.0	36.0
58-59	34.56765151623554	36.0	36.0	36.0	32.0	36.0
60-61	34.53958161087546	36.0	36.0	36.0	32.0	36.0
62-63	34.504337823563574	36.0	36.0	36.0	32.0	36.0
64-65	34.453161775685956	36.0	36.0	36.0	32.0	36.0
66-67	34.41226840322281	36.0	36.0	36.0	32.0	36.0
68-69	34.37997938579103	36.0	36.0	36.0	32.0	36.0
70-71	34.35094418571741	36.0	36.0	36.0	32.0	36.0
72-73	34.37233194690682	36.0	36.0	36.0	32.0	36.0
74-75	34.727568740113696	36.0	36.0	36.0	32.0	36.0
76	35.464632119380845	36.0	36.0	36.0	32.0	36.0
>>END_MODULE
>>Per tile sequence quality	warn
#Tile	Base	Mean
11101	1	-1.0736764203045368E-5
11101	2	0.09553161985109782
11101	3	0.08704560322239274
11101	4	0.0737518678261857
11101	5	0.08053821259608185
11101	6	0.12189039992838246
11101	7	0.16628836543112868
11101	8	0.2246836579198188
11101	9	0.20967648184924315
11101	10-11	0.18556265440970776
11101	12-13	0.2137730805559741
11101	14-15	0.20253893870285822
11101	16-17	0.21913894202774742
11101	18-19	0.2200070344386802
11101	20-21	0.23775803309050758
11101	22-23	0.2655172563997823
11101	24-25	0.2510019411511948
11101	26-27	0.26635186150166845
11101	28-29	0.2822457145307524
11101	30-31	0.25962297386629984
11101	32-33	0.3070683481050409
11101	34-35	0.3355730850915677
11101	36-37	0.28960273306622497
11101	38-39	0.3349246063977702
11101	40-41	0.30333329574769863
11101	42-43	0.3260163116227872
11101	44-45	0.3317879075131742
11101	46-47	0.3304447882869894
11101	48-49	0.3483141011574915
11101	50-51	0.3315295004519996
11101	52-53	0.2897442154313552
11101	54-55	0.30483521604662656
11101	56-57	0.3010895294872782
11101	58-59	0.33781404376301793
11101	60-61	0.37996255035967863
11101	62-63	0.37088404620276805
11101	64-65	0.46298416828398814
11101	66-67	0.4499478999900006
11101	68-69	0.35688907550186855
11101	70-71	0.3857663748751463
11101	72-73	0.33359427140511855
11101	74-75	0.36657509483978146
11101	76	0.09925937998940526
11102	1	-1.0736764203045368E-5
11102	2	0.11190474056610356
11102	3	0.07225992644566048
11102	4	0.0678900655596344
11102	5	0.0720613848388183
11102	6	0.17554092288006018
11102	7	0.16468422096988888
11102	8	0.2389564381764302
11102	9	0.21668352422053516
11102	10-11	0.21108603579223484
11102	12-13	0.21157682242080256
11102	14-15	0.19886847035608923
11102	16-17	0.14330950904464856
11102	18-19	0.19408433286731963
11102	20-21	0.17271744570965808
11102	22-23	0.1694736230665299
11102	24-25	0.17985256261504645
11102	26-27	0.23092970967714166
11102	28-29	0.23039437097252602
11102	30-31	0.22236942620137512
11102	32-33	0.22874578138284818
11102	34-35	0.2407439909037734
11102	36-37	0.21289409490022848
11102	38-39	0.24527325698525004
11102	40-41	0.28179354465351736
11102	42-43	0.24425281976770208
11102	44-45	0.2708570012895706
11102	46-47	0.230447795308109
11102	48-49	0.2942485299345279
11102	50-51	0.23670656444738825
11102	52-53	0.29647408835025146
11102	54-55	0.27172709810268003
11102	56-57	0.31189149331031985
11102	58-59	0.268910652170149
11102	60-61	0.3265073965124472
11102	62-63	0.3582736445318915
11102	64-65	0.2404353445219698
11102	66-67	0.28368784923149803
11102	68-69	0.3667372469468049
11102	70-71	0.29907085592795113
11102	72-73	0.4099487707882403
11102	74-75	0.2699016290545657
11102	76	0.055427933589328404
11103	1	-1.0736764203045368E-5
11103	2	0.12283807965052418
11103	3	0.03462105585467512
11103	4	0.11774990855381162
11103	5	0.0801664704721432
11103	6	0.1688893101034239
11103	7	0.20092539433353096
11103	8	0.18488072416113255
11103	9	0.29635368488238356
11103	10-11	0.272740868395843
11103	12-13	0.18224441894825105
11103	14-15	0.2191494902869806
11103	16-17	0.2236874881854689
11103	18-19	0.22929659174426575
11103	20-21	0.1994718709909904
