##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	1191.T.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	2869203
Sequences flagged as poor quality	0
Sequence length	36-76
%GC	45
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	32.000009758807586	32.0	32.0	32.0	32.0	32.0
2	30.22235373377206	32.0	32.0	32.0	21.0	32.0
3	30.991320586239453	32.0	32.0	32.0	32.0	32.0
4	31.319580385214987	32.0	32.0	32.0	32.0	32.0
5	31.655181595725363	32.0	32.0	32.0	32.0	32.0
6	34.680783130367566	36.0	36.0	36.0	32.0	36.0
7	34.63378889538314	36.0	36.0	36.0	32.0	36.0
8	34.531826434030634	36.0	36.0	36.0	32.0	36.0
9	34.80056935671683	36.0	36.0	36.0	32.0	36.0
10-11	34.69829653043023	36.0	36.0	36.0	32.0	36.0
12-13	34.69893486100496	36.0	36.0	36.0	32.0	36.0
14-15	34.61085430344245	36.0	36.0	36.0	32.0	36.0
16-17	34.611341895292874	36.0	36.0	36.0	32.0	36.0
18-19	34.62076245563664	36.0	36.0	36.0	32.0	36.0
20-21	34.604370098595325	36.0	36.0	36.0	32.0	36.0
22-23	34.5474222284028	36.0	36.0	36.0	32.0	36.0
24-25	34.5068412726461	36.0	36.0	36.0	32.0	36.0
26-27	34.39231748328717	36.0	36.0	36.0	32.0	36.0
28-29	34.352445783724605	36.0	36.0	36.0	32.0	36.0
30-31	34.32296250910096	36.0	36.0	36.0	32.0	36.0
32-33	34.27042405155717	36.0	36.0	36.0	32.0	36.0
34-35	34.212104546105664	36.0	36.0	36.0	32.0	36.0
36-37	34.16876616770455	36.0	36.0	36.0	32.0	36.0
38-39	34.15275211155767	36.0	36.0	36.0	32.0	36.0
40-41	34.13544284165168	36.0	36.0	36.0	32.0	36.0
42-43	34.065520843567285	36.0	36.0	36.0	32.0	36.0
44-45	33.99570180789394	36.0	36.0	36.0	32.0	36.0
46-47	33.98780630726539	36.0	36.0	36.0	32.0	36.0
48-49	33.94998865351114	36.0	36.0	36.0	32.0	36.0
50-51	33.88839679671486	36.0	36.0	36.0	32.0	36.0
52-53	33.800088929015544	36.0	36.0	36.0	32.0	36.0
54-55	33.72684572078924	36.0	36.0	36.0	29.5	36.0
56-57	33.62697589007239	36.0	36.0	36.0	27.0	36.0
58-59	33.59764627345416	36.0	36.0	36.0	27.0	36.0
60-61	33.5446398627293	36.0	36.0	36.0	27.0	36.0
62-63	33.48230145976065	36.0	36.0	36.0	27.0	36.0
64-65	33.420623564677925	36.0	36.0	36.0	27.0	36.0
66-67	33.32141377318386	36.0	36.0	36.0	27.0	36.0
68-69	33.30795268794553	36.0	36.0	36.0	27.0	36.0
70-71	33.2592317590402	36.0	36.0	36.0	27.0	36.0
72-73	33.27522066795005	36.0	36.0	36.0	27.0	36.0
74-75	33.92466188749836	36.0	36.0	36.0	29.5	36.0
76	35.19466503168477	36.0	36.0	36.0	32.0	36.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
11101	1	0.0
11101	2	-0.23657477068787713
11101	3	-0.15585068672334756
11101	4	0.12897296854182727
11101	5	0.24303851872190663
11101	6	0.2785282908098239
11101	7	0.5111009518184559
11101	8	0.074520504413357
11101	9	0.138711265980902
11101	10-11	0.19696248328022392
11101	12-13	0.445053725138294
11101	14-15	0.33023341001030815
11101	16-17	0.2840015443224644
11101	18-19	0.5044359749132354
11101	20-21	0.10194790672588994
11101	22-23	0.3720957201415658
11101	24-25	0.2240921969446532
11101	26-27	0.35770805923353066
11101	28-29	0.38745690300658
11101	30-31	0.634698817371131
11101	32-33	0.508307259214746
11101	34-35	0.45725163315951534
11101	36-37	0.47587312281101646
11101	38-39	0.49023295333113026
11101	40-41	0.3026560567303562
11101	42-43	0.3988377912786518
11101	44-45	0.02366397500150441
11101	46-47	0.7411876797376351
11101	48-49	0.42105298968082394
11101	50-51	0.4995125034284271
11101	52-53	0.4067851456958351
11101	54-55	0.5527759618548842
11101	56-57	0.31703984278164654
11101	58-59	0.185579735678445
11101	60-61	0.5454352281703407
11101	62-63	0.6091470473992899
11101	64-65	0.5528220976164491
11101	66-67	0.748868984616351
11101	68-69	0.3675475108631048
11101	70-71	0.6661068471072227
11101	72-73	0.4859235513190754
11101	74-75	0.45001576743675287
11101	76	0.2134553434532549
11102	1	0.0
11102	2	0.019346626568388814
11102	3	-0.08711811821258308
11102	4	0.024343920071078884
11102	5	-0.0243953301037223
11102	6	0.07027773984498253
11102	7	0.09119967716661392
11102	8	0.2409472791808156
11102	9	0.33747389569950315
11102	10-11	0.11708791921492434
11102	12-13	0.1553181882602246
11102	14-15	0.04933100747327046
11102	16-17	0.2323889988413228
11102	18-19	0.3268672045912453
11102	20-21	0.48391283374369465
11102	22-23	0.22696072785743127
11102	24-25	0.15860406805427374
11102	26-27	0.3493020111261629
11102	28-29	0.1469483636414992
11102	30-31	0.16133507675641567
11102	32-33	0.48328142167740396
11102	34-35	0.5064243600461253
11102	36-37	0.13005988173318883
11102	38-39	0.16843304029258377
11102	40-41	0.20884441964948053
11102	42-43	0.2828002002220984
11102	44-45	0.31188907909405117
11102	46-47	0.36891127075111285
11102	48-49	0.4007027208890648
11102	50-51	0.1904099794057288
11102	52-53	0.4969865126961537
11102	54-55	0.6858000946999638
11102	56-57	0.698127864786322
11102	58-59	0.42302461681265413
11102	60-61	0.514474657835315
11102	62-63	0.345368287555587
11102	64-65	0.275468255240348
11102	66-67	0.40571949526361095
11102	68-69	0.3669190041883539
11102	70-71	0.59330294821455
11102	72-73	0.5733319262357952
11102	74-75	0.35855689219351206
11102	76	0.06594653755935553
11103	1	0.0
11103	2	-0.0034885614424773337
11103	3	0.059936103930173346
11103	4	0.20154571047660141
11103	5	0.1120590899345153
11103	6	0.373397133398953
11103	7	0.2670523649082739
11103	8	0.1761944148773793
11103	9	0.19515575534812513
11103	10-11	0.29766957751404277
11103	12-13	0.3677754446649004
11103	14-15	0.2526310263688316
11103	16-17	0.3947140878841324
11103	18-19	0.15254343214260757
11103	20-21	0.18085439362333489
11103	22-23	0.23574716531210527
11103	24-25	0.33075180292308914
11103	26-27	0.5273744197417258
11103	28-29	0.2912718719585925
11103	30-31	0.41734864092717316
11103	32-33	0.20208799408297295
11103	34-35	0.4671845712700886
11103	36-37	0.35160537623992383
11103	38-39	0.326495272209435
11103	40-41	0.32071692300127097
11103	42-43	0.2550865168525789
11103	44-45	0.509971926166287
11103	46-47	0.6038582442040692
11103	48-49	0.5515533270923498
11103	50-51	0.31243353198734525
11103	52-53	0.5581497558254398
11103	54-55	0.42117457548720694
11103	56-57	0.6358876013308432
11103	58-59	0.4303999609641238
11103	60-61	0.8049441795196302
11103	62-63	0.7459630274211548
11103	64-65	0.35019334473013686
11103	66-67	0.49281593671339863
11103	68-69	0.4209020231465175
11103	70-71	0.5860773747860932
11103	72-73	0.4755949682763969
11103	74-75	0.6899250297686237
11103	76	0.2964465045364406
11104	1	0.0
11104	2	0.21974518504195473
11104	3	0.07299885090413483
11104	4	0.3111421203617013
11104	5	0.2635761591737733
11104	6	0.3457528019573459
11104	7	0.32585147817520266
11104	8	0.44260707334554894
11104	9	0.25929127436802446
