##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	1169.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	2824345
Sequences flagged as poor quality	0
Sequence length	57-76
%GC	39
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	31.262504403675898	32.0	32.0	32.0	32.0	32.0
2	31.560907750292547	32.0	32.0	32.0	32.0	32.0
3	31.591825007214062	32.0	32.0	32.0	32.0	32.0
4	31.65019146032089	32.0	32.0	32.0	32.0	32.0
5	31.64030137961191	32.0	32.0	32.0	32.0	32.0
6	35.22055733276211	36.0	36.0	36.0	36.0	36.0
7	35.15572601789087	36.0	36.0	36.0	36.0	36.0
8	35.15890622427501	36.0	36.0	36.0	36.0	36.0
9	35.14408402656191	36.0	36.0	36.0	36.0	36.0
10-11	35.14254915741526	36.0	36.0	36.0	36.0	36.0
12-13	35.13365364358816	36.0	36.0	36.0	36.0	36.0
14-15	35.08966556847694	36.0	36.0	36.0	36.0	36.0
16-17	35.10367589653531	36.0	36.0	36.0	36.0	36.0
18-19	35.0880347478796	36.0	36.0	36.0	36.0	36.0
20-21	35.06614153016009	36.0	36.0	36.0	36.0	36.0
22-23	35.00890047072861	36.0	36.0	36.0	36.0	36.0
24-25	34.99428805616878	36.0	36.0	36.0	36.0	36.0
26-27	34.91074089744701	36.0	36.0	36.0	36.0	36.0
28-29	34.88476496320386	36.0	36.0	36.0	36.0	36.0
30-31	34.845584020365784	36.0	36.0	36.0	34.0	36.0
32-33	34.79495157284255	36.0	36.0	36.0	32.0	36.0
34-35	34.75602449417475	36.0	36.0	36.0	32.0	36.0
36-37	34.73431963871269	36.0	36.0	36.0	32.0	36.0
38-39	34.71058422395281	36.0	36.0	36.0	32.0	36.0
40-41	34.66736942547741	36.0	36.0	36.0	32.0	36.0
42-43	34.61107832081421	36.0	36.0	36.0	32.0	36.0
44-45	34.56339257420747	36.0	36.0	36.0	32.0	36.0
46-47	34.56477554972923	36.0	36.0	36.0	32.0	36.0
48-49	34.49202133592036	36.0	36.0	36.0	32.0	36.0
50-51	34.42879552604232	36.0	36.0	36.0	32.0	36.0
52-53	34.34429894364888	36.0	36.0	36.0	32.0	36.0
54-55	34.272825734816394	36.0	36.0	36.0	32.0	36.0
56-57	34.20200542072587	36.0	36.0	36.0	32.0	36.0
58-59	34.156997872780366	36.0	36.0	36.0	32.0	36.0
60-61	34.086544698521145	36.0	36.0	36.0	32.0	36.0
62-63	34.0263429304554	36.0	36.0	36.0	32.0	36.0
64-65	33.96156564811092	36.0	36.0	36.0	32.0	36.0
66-67	33.88745861480782	36.0	36.0	36.0	32.0	36.0
68-69	33.836926453351495	36.0	36.0	36.0	32.0	36.0
70-71	33.75191960593267	36.0	36.0	36.0	27.0	36.0
72-73	33.66889254248774	36.0	36.0	36.0	27.0	36.0
74-75	33.60672406353338	36.0	36.0	36.0	27.0	36.0
76	32.452222604619145	36.0	32.0	36.0	14.0	36.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
11101	1	-0.0949617769895248
11101	2	0.16648981433869992
11101	3	0.07377883792056394
11101	4	-0.03836435111020364
11101	5	0.17498984145866459
11101	6	0.26001290297344326
11101	7	0.2846781172709427
11101	8	0.1718691837844588
11101	9	0.1228139787149658
11101	10-11	0.18680600686214177
11101	12-13	0.29420594297378244
11101	14-15	-0.012652634219740833
11101	16-17	0.18325276910206867
11101	18-19	0.1965043017694157
11101	20-21	0.24131738998168117
11101	22-23	0.11409049064892685
11101	24-25	0.3443051868383691
11101	26-27	0.19254551079959725
11101	28-29	0.39789333612762334
11101	30-31	0.3104493474063901
11101	32-33	0.18667274287205515
11101	34-35	0.33503428640694466
11101	36-37	0.14660399296671756
11101	38-39	0.39625541877964565
11101	40-41	0.2942323132706477
11101	42-43	0.5109958351544464
11101	44-45	0.29709607005418803
11101	46-47	0.28451811553296835
11101	48-49	0.5301084242814511
11101	50-51	0.303941888946909
11101	52-53	0.43538249121048267
11101	54-55	0.2854065212752275
11101	56-57	0.2513472702503208
11101	58-59	0.4128507881394725
11101	60-61	0.609261103699744
11101	62-63	0.4567941468034036
11101	64-65	0.5570154426401785
11101	66-67	0.4806027677956948
11101	68-69	0.4239729874392424
11101	70-71	0.6795680430509208
11101	72-73	0.34654841918557366
11101	74-75	0.5199226964903829
11101	76	1.0002137298895803
11102	1	0.058335678807360125
11102	2	0.05885281540976095
11102	3	0.08315937977086207
11102	4	0.012396802823740671
11102	5	0.09433122821616635
11102	6	0.24806445425257095
11102	7	0.19691715647871177
11102	8	0.13721780457704114
11102	9	0.3950911195152784
11102	10-11	0.21075996890101578
11102	12-13	0.25318088722605836
11102	14-15	0.2850204470929256
11102	16-17	0.10989842429142982
11102	18-19	0.3160107369001395
11102	20-21	0.1754319230176975
11102	22-23	0.17006427605092966
11102	24-25	0.23623581384660497
11102	26-27	0.37532341538759084
11102	28-29	0.3549434476230715
11102	30-31	0.2604497863648234
11102	32-33	0.17696298219218676
11102	34-35	0.43913986469079447
11102	36-37	0.21002470829338904
11102	38-39	0.39134347384258916
11102	40-41	0.23693067858942385
11102	42-43	0.5743924077669504
11102	44-45	0.3693310708443178
11102	46-47	0.5332802527338103
11102	48-49	0.34315821972681704
11102	50-51	0.4759477534316545
11102	52-53	0.46214359246941683
11102	54-55	0.26554584668389936
11102	56-57	0.5048655221422251
11102	58-59	0.4612349821239832
11102	60-61	0.40352786752254843
11102	62-63	0.5679603715852437
11102	64-65	0.5681869349232826
11102	66-67	0.7064381057058924
11102	68-69	0.5018266562538827
11102	70-71	0.6719216316268231
11102	72-73	0.974867068049214
11102	74-75	0.6669461239615018
11102	76	0.4252905854012141
11103	1	0.31820038136494233
11103	2	0.16486083434433496
11103	3	0.11640528198931577
11103	4	0.1616743921977708
11103	5	0.13670440894246383
11103	6	0.20628297905120974
11103	7	0.06547904711033681
11103	8	0.34491969096958286
11103	9	0.18684610043939642
11103	10-11	0.1321779426186822
11103	12-13	0.24762592043222043
11103	14-15	0.24220348722291618
11103	16-17	0.26378601790455036
11103	18-19	0.28965113890664185
11103	20-21	0.2542435663693965
11103	22-23	0.26208552446126987
