##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	1177.T.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	2042739
Sequences flagged as poor quality	0
Sequence length	36-76
%GC	40
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	32.000003916310405	32.0	32.0	32.0	32.0	32.0
2	31.633464187054734	32.0	32.0	32.0	32.0	32.0
3	31.64705819000861	32.0	32.0	32.0	32.0	32.0
4	31.70529813157726	32.0	32.0	32.0	32.0	32.0
5	31.81386462000285	32.0	32.0	32.0	32.0	32.0
6	35.315469572960616	36.0	36.0	36.0	36.0	36.0
7	35.264162479886075	36.0	36.0	36.0	36.0	36.0
8	35.271685712173706	36.0	36.0	36.0	36.0	36.0
9	35.259410526748646	36.0	36.0	36.0	36.0	36.0
10-11	35.25967708062557	36.0	36.0	36.0	36.0	36.0
12-13	35.25246348162932	36.0	36.0	36.0	36.0	36.0
14-15	35.21110553036878	36.0	36.0	36.0	36.0	36.0
16-17	35.23042126282408	36.0	36.0	36.0	36.0	36.0
18-19	35.21248823271108	36.0	36.0	36.0	36.0	36.0
20-21	35.19896717103849	36.0	36.0	36.0	36.0	36.0
22-23	35.152366014454124	36.0	36.0	36.0	36.0	36.0
24-25	35.13919913410377	36.0	36.0	36.0	36.0	36.0
26-27	35.079243114269616	36.0	36.0	36.0	36.0	36.0
28-29	35.06058654580933	36.0	36.0	36.0	36.0	36.0
30-31	35.02682134134611	36.0	36.0	36.0	36.0	36.0
32-33	34.98804962356914	36.0	36.0	36.0	36.0	36.0
34-35	34.953458077610506	36.0	36.0	36.0	36.0	36.0
36-37	34.93716775408937	36.0	36.0	36.0	36.0	36.0
38-39	34.92676349512625	36.0	36.0	36.0	36.0	36.0
40-41	34.90255645637767	36.0	36.0	36.0	36.0	36.0
42-43	34.869625844013015	36.0	36.0	36.0	36.0	36.0
44-45	34.83433686123906	36.0	36.0	36.0	36.0	36.0
46-47	34.83981050012798	36.0	36.0	36.0	36.0	36.0
48-49	34.79310372085149	36.0	36.0	36.0	32.0	36.0
50-51	34.75627925126499	36.0	36.0	36.0	32.0	36.0
52-53	34.68915968607865	36.0	36.0	36.0	32.0	36.0
54-55	34.64283735252513	36.0	36.0	36.0	32.0	36.0
56-57	34.5838418355856	36.0	36.0	36.0	32.0	36.0
58-59	34.56326811471853	36.0	36.0	36.0	32.0	36.0
60-61	34.51403751187596	36.0	36.0	36.0	32.0	36.0
62-63	34.46771070541274	36.0	36.0	36.0	32.0	36.0
64-65	34.414646958334615	36.0	36.0	36.0	32.0	36.0
66-67	34.36865980463202	36.0	36.0	36.0	32.0	36.0
68-69	34.35140344502334	36.0	36.0	36.0	32.0	36.0
70-71	34.28258835373125	36.0	36.0	36.0	32.0	36.0
72-73	34.270993293388905	36.0	36.0	36.0	32.0	36.0
74-75	34.64711680804437	36.0	36.0	36.0	32.0	36.0
76	35.40984491772548	36.0	36.0	36.0	32.0	36.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
11101	1	0.0
11101	2	0.18737346176657255
11101	3	0.017843974223822556
11101	4	0.04215066109661336
11101	5	-0.021292111528492086
11101	6	0.16554688996216527
11101	7	0.14101304005116333
11101	8	0.11637957334963289
11101	9	0.2965264141949646
11101	10-11	0.16618155096511344
11101	12-13	0.24678237137337078
11101	14-15	0.25844313314993883
11101	16-17	0.2311260306564904
11101	18-19	0.16416998149088613
11101	20-21	0.0987093945882549
11101	22-23	0.18301447621418276
11101	24-25	0.11353714289280958
11101	26-27	0.12146710442706166
11101	28-29	0.177806162171386
11101	30-31	0.1565780224364346
11101	32-33	-0.031084781782091397
11101	34-35	0.20757178097478146
11101	36-37	0.534107397569116
11101	38-39	0.19438396154068016
11101	40-41	0.48355337531396714
11101	42-43	0.16275505909980126
11101	44-45	0.24592008952173217
11101	46-47	0.3622237253522016
11101	48-49	0.31046323805183107
11101	50-51	0.30327570402831583
11101	52-53	0.22971486859613321
11101	54-55	0.3449144315312793
11101	56-57	0.3265769090242969
11101	58-59	0.37141386684422883
11101	60-61	0.3605414389834607
11101	62-63	0.18689552262484455
11101	64-65	0.4178713222941681
11101	66-67	0.24021713987303173
11101	68-69	0.11097641585833884
11101	70-71	0.5165085014091204
11101	72-73	0.37653929847817125
11101	74-75	0.42111870175038746
11101	76	-0.09959224292040147
11102	1	0.0
11102	2	-0.04005767837754348
11102	3	0.21095883044309716
11102	4	0.004366130151769454
11102	5	0.17955474684580963
11102	6	0.21813881534434643
11102	7	0.1354823645848029
11102	8	0.05454039225999452
11102	9	0.18719666134965252
11102	10-11	0.23748475320095963
11102	12-13	0.2783185859332704
11102	14-15	0.2407567569629876
11102	16-17	0.05531663271724341
11102	18-19	0.2181087989196726
11102	20-21	0.14831079872321595
11102	22-23	0.2906248371812481
11102	24-25	0.07189923798338782
11102	26-27	0.1863494197344835
11102	28-29	0.11035212486248014
11102	30-31	0.3426006502228205
11102	32-33	0.480134408062348
11102	34-35	0.23572182474877224
11102	36-37	0.2145804092197281
11102	38-39	0.202724169635502
11102	40-41	0.2987736287945495
11102	42-43	0.2964480338602229
11102	44-45	0.16250433581915757
11102	46-47	0.5832811363097221
11102	48-49	0.2355666586946441
11102	50-51	0.3859883603988621
11102	52-53	0.46307894674657746
11102	54-55	0.43149838005826524
11102	56-57	0.22102656261600373
11102	58-59	0.47527330532899015
11102	60-61	0.38739536777400474
11102	62-63	0.4715995570412801
11102	64-65	0.37408436605914375
11102	66-67	0.6646611919647469
11102	68-69	0.261389420139146
11102	70-71	0.5278362276060165
11102	72-73	0.3415661861126651
11102	74-75	0.32708063049328473
11102	76	0.08339081198649012
11103	1	0.0
11103	2	-7.513578949840394E-4
11103	3	0.04919316036704302
11103	4	0.10364819152077231
11103	5	0.0554726592507393
11103	6	0.09633511746866219
11103	7	0.21589804777389077
11103	8	0.35194401145747634
11103	9	0.33096469177189647
11103	10-11	0.15001261839896785
11103	12-13	0.1911087118184014
11103	14-15	0.2819316848413038
11103	16-17	0.1642777525703778
11103	18-19	0.17885165231594868
11103	20-21	0.21609699069803412
11103	22-23	0.16918994339682314
11103	24-25	0.15586363609510556
