##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	1188.T.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	7890092
Sequences flagged as poor quality	0
Sequence length	36-76
%GC	45
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	32.00000608357925	32.0	32.0	32.0	32.0	32.0
2	31.424942066581732	32.0	32.0	32.0	32.0	32.0
3	31.552843110067666	32.0	32.0	32.0	32.0	32.0
4	31.656786764970548	32.0	32.0	32.0	32.0	32.0
5	31.792011297206674	32.0	32.0	32.0	32.0	32.0
6	35.15376487371757	36.0	36.0	36.0	36.0	36.0
7	35.12266156085379	36.0	36.0	36.0	36.0	36.0
8	35.059268383689314	36.0	36.0	36.0	36.0	36.0
9	35.19909767845546	36.0	36.0	36.0	36.0	36.0
10-11	35.137391110268425	36.0	36.0	36.0	36.0	36.0
12-13	35.12199477521935	36.0	36.0	36.0	36.0	36.0
14-15	35.073902243471935	36.0	36.0	36.0	36.0	36.0
16-17	35.074855464296235	36.0	36.0	36.0	36.0	36.0
18-19	35.07198344455299	36.0	36.0	36.0	36.0	36.0
20-21	35.05805604041119	36.0	36.0	36.0	36.0	36.0
22-23	35.01775606672267	36.0	36.0	36.0	36.0	36.0
24-25	34.98385259639558	36.0	36.0	36.0	36.0	36.0
26-27	34.91289131989843	36.0	36.0	36.0	32.0	36.0
28-29	34.880034795538506	36.0	36.0	36.0	32.0	36.0
30-31	34.85811033635603	36.0	36.0	36.0	32.0	36.0
32-33	34.81888785327218	36.0	36.0	36.0	32.0	36.0
34-35	34.77816247263023	36.0	36.0	36.0	32.0	36.0
36-37	34.75227399746436	36.0	36.0	36.0	32.0	36.0
38-39	34.741114048684786	36.0	36.0	36.0	32.0	36.0
40-41	34.727195567829824	36.0	36.0	36.0	32.0	36.0
42-43	34.69148959718014	36.0	36.0	36.0	32.0	36.0
44-45	34.660143212549286	36.0	36.0	36.0	32.0	36.0
46-47	34.662785161955725	36.0	36.0	36.0	32.0	36.0
48-49	34.632898250270564	36.0	36.0	36.0	32.0	36.0
50-51	34.6091379207373	36.0	36.0	36.0	32.0	36.0
52-53	34.549441088928475	36.0	36.0	36.0	32.0	36.0
54-55	34.49448793843678	36.0	36.0	36.0	32.0	36.0
56-57	34.42367864927337	36.0	36.0	36.0	32.0	36.0
58-59	34.403780234459205	36.0	36.0	36.0	32.0	36.0
60-61	34.36437748479566	36.0	36.0	36.0	32.0	36.0
62-63	34.32773826562973	36.0	36.0	36.0	32.0	36.0
64-65	34.280833451962806	36.0	36.0	36.0	32.0	36.0
66-67	34.207299435575045	36.0	36.0	36.0	32.0	36.0
68-69	34.202043292940814	36.0	36.0	36.0	32.0	36.0
70-71	34.1580274522545	36.0	36.0	36.0	32.0	36.0
72-73	34.15745429678988	36.0	36.0	36.0	32.0	36.0
74-75	34.57595953200628	36.0	36.0	36.0	32.0	36.0
76	35.33551874948136	36.0	36.0	36.0	32.0	36.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
11101	1	-1.1119737166609411E-5
11101	2	-0.0037772722726039376
11101	3	0.01433415847018793
11101	4	0.014747399831314567
11101	5	0.04608914457381985
11101	6	0.18604771099092687
11101	7	0.141998033871225
11101	8	0.27335060714001713
11101	9	0.08547282977134785
11101	10-11	0.19169625374448174
11101	12-13	0.14088814257529236
11101	14-15	-0.03619154715809003
11101	16-17	0.09432206051901204
11101	18-19	0.19683799016567605
11101	20-21	0.15728686956349236
11101	22-23	0.1680686629314394
11101	24-25	0.20023964855455034
11101	26-27	0.24635458650267594
11101	28-29	0.2595443892557867
11101	30-31	0.26931596287841586
11101	32-33	0.3312437200731537
11101	34-35	0.2520605770899138
11101	36-37	0.26587727541985373
11101	38-39	0.22771298324663292
11101	40-41	0.33190308988039874
11101	42-43	0.2775289629436628
11101	44-45	0.3168327663267547
11101	46-47	0.2501434494923416
11101	48-49	0.28879018545090673
11101	50-51	0.25538716777892745
11101	52-53	0.3334865344531437
11101	54-55	0.17883339299937973
11101	56-57	0.26967843596835195
11101	58-59	0.4169688070749018
11101	60-61	0.36331206743666655
11101	62-63	0.3859080862762312
11101	64-65	0.5239381684115756
11101	66-67	0.2725357622564033
11101	68-69	0.38127690420406424
11101	70-71	0.5305791222027665
11101	72-73	0.42017554872481355
11101	74-75	0.33452272442146835
11101	76	0.08234927470056164
11102	1	-1.1119737166609411E-5
11102	2	0.09975012124901994
11102	3	0.03716786349662371
11102	4	0.07973390971107364
11102	5	0.0785493370224728
11102	6	-0.06343872870901635
11102	7	0.09653960371574044
11102	8	0.2649224790696536
11102	9	0.1885763372026119
11102	10-11	0.2155397683496858
11102	12-13	0.15301209572636765
11102	14-15	0.20952171370808514
11102	16-17	0.18497629236193092
11102	18-19	0.26279703634399
11102	20-21	0.2811682812694869
11102	22-23	0.19218619073044607
11102	24-25	0.29019707279933726
11102	26-27	0.1977717509261936
11102	28-29	0.1937179049526705
11102	30-31	0.2216295574886047
11102	32-33	0.2231969023379392
11102	34-35	0.2585367705366721
11102	36-37	0.26934986641730774
11102	38-39	0.18143714805456312
11102	40-41	0.31810842703066555
11102	42-43	0.33718660386787747
11102	44-45	0.33888796524585274
11102	46-47	0.3426418214326077
11102	48-49	0.4245311888616925
11102	50-51	0.250618082640905
11102	52-53	0.42896452401785723
11102	54-55	0.21257639340015544
11102	56-57	0.35973455523289743
11102	58-59	0.36542744127071103
11102	60-61	0.41367566926093957
11102	62-63	0.35541128289056445
11102	64-65	0.3795173053723886
11102	66-67	0.3800748629822053
11102	68-69	0.35169648236868767
11102	70-71	0.31177849417100845
11102	72-73	0.4249051767779122
11102	74-75	0.3554354605911456
11102	76	0.027464263699059188
11103	1	-1.1119737166609411E-5
11103	2	0.09809265476396689
11103	3	0.07988920552831047
11103	4	0.051860943907072965
11103	5	-0.0032213992310232697
11103	6	0.0841474781875391
11103	7	0.2556305779791259
11103	8	0.1261153961246393
11103	9	0.08992410406762019
11103	10-11	0.1469879008323005
11103	12-13	0.1220994855034121
11103	14-15	0.14701400706245238
11103	16-17	0.18763167984490536
11103	18-19	0.15310171768315683
11103	20-21	0.14155970717815336
