##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	1180.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	4395263
Sequences flagged as poor quality	0
Sequence length	35-76
%GC	43
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	30.857181470141832	32.0	32.0	32.0	32.0	32.0
2	30.955734161983028	32.0	32.0	32.0	32.0	32.0
3	31.264708391739017	32.0	32.0	32.0	32.0	32.0
4	31.438513463244405	32.0	32.0	32.0	32.0	32.0
5	31.434710050342836	32.0	32.0	32.0	32.0	32.0
6	34.83104719785824	36.0	36.0	36.0	32.0	36.0
7	34.81047846283601	36.0	36.0	36.0	32.0	36.0
8	34.65581559055738	36.0	36.0	36.0	32.0	36.0
9	34.88599021264484	36.0	36.0	36.0	32.0	36.0
10-11	34.78853631739443	36.0	36.0	36.0	32.0	36.0
12-13	34.776054470460586	36.0	36.0	36.0	32.0	36.0
14-15	34.721662048437146	36.0	36.0	36.0	32.0	36.0
16-17	34.73709673346055	36.0	36.0	36.0	32.0	36.0
18-19	34.733032812825996	36.0	36.0	36.0	32.0	36.0
20-21	34.70285725791608	36.0	36.0	36.0	32.0	36.0
22-23	34.65794140191383	36.0	36.0	36.0	32.0	36.0
24-25	34.63165696796756	36.0	36.0	36.0	32.0	36.0
26-27	34.50663578038447	36.0	36.0	36.0	32.0	36.0
28-29	34.43161205597936	36.0	36.0	36.0	32.0	36.0
30-31	34.390265042160166	36.0	36.0	36.0	32.0	36.0
32-33	34.36079843231224	36.0	36.0	36.0	32.0	36.0
34-35	34.349751084292336	36.0	36.0	36.0	32.0	36.0
36-37	34.31583184141176	36.0	36.0	36.0	32.0	36.0
38-39	34.24534555224885	36.0	36.0	36.0	32.0	36.0
40-41	34.21193355057591	36.0	36.0	36.0	32.0	36.0
42-43	34.162068116511904	36.0	36.0	36.0	32.0	36.0
44-45	34.07028775446672	36.0	36.0	36.0	32.0	36.0
46-47	34.04124239499468	36.0	36.0	36.0	32.0	36.0
48-49	33.97247463564281	36.0	36.0	36.0	32.0	36.0
50-51	33.919608814892136	36.0	36.0	36.0	32.0	36.0
52-53	33.809941291148746	36.0	36.0	36.0	32.0	36.0
54-55	33.717725253735395	36.0	36.0	36.0	27.0	36.0
56-57	33.58144422514474	36.0	36.0	36.0	27.0	36.0
58-59	33.49539331481989	36.0	36.0	36.0	27.0	36.0
60-61	33.460032755825964	36.0	36.0	36.0	27.0	36.0
62-63	33.38549086157974	36.0	36.0	36.0	27.0	36.0
64-65	33.29762327214178	36.0	36.0	36.0	24.0	36.0
66-67	33.16572497087478	36.0	36.0	36.0	21.0	36.0
68-69	33.1390019214599	36.0	36.0	36.0	21.0	36.0
70-71	33.02106102563485	36.0	36.0	36.0	21.0	36.0
72-73	32.91496149055837	36.0	34.0	36.0	17.5	36.0
74-75	32.80647117415709	36.0	32.0	36.0	14.0	36.0
76	31.522221141184588	36.0	32.0	36.0	14.0	36.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
11101	1	0.027296724608291356
11101	2	0.0010552775147161242
11101	3	-0.004212965607624852
11101	4	0.24975524098832835
11101	5	0.046184108028160864
11101	6	-0.018294346346934276
11101	7	0.21138663874404529
11101	8	0.35398203688262697
11101	9	0.13589278470038124
11101	10-11	0.2797611927224395
11101	12-13	0.15614066856230835
11101	14-15	0.30478723813079966
11101	16-17	0.3125765493849073
11101	18-19	0.09056069897656016
11101	20-21	0.36874600245538147
11101	22-23	0.4397533037339656
11101	24-25	0.2711554560945686
11101	26-27	0.19878198916309486
11101	28-29	0.3307925182651559
11101	30-31	0.3856564606905337
11101	32-33	0.3013678632562886
11101	34-35	0.2258842290350671
11101	36-37	0.4308386888796747
11101	38-39	0.3382306064182288
11101	40-41	0.6003624195444388
11101	42-43	0.465524846413949
11101	44-45	0.5618563083602126
11101	46-47	0.44174994274816726
11101	48-49	0.42815102895416857
11101	50-51	0.4158084548171814
11101	52-53	0.6464597599068611
11101	54-55	0.4693405072257093
11101	56-57	0.4058511855058242
11101	58-59	0.4686124145723767
11101	60-61	0.7040020204623403
11101	62-63	0.40768538436376645
11101	64-65	0.669592945486194
11101	66-67	0.4406195887094455
11101	68-69	0.5864037968345102
11101	70-71	0.835007966029977
11101	72-73	0.7406988033626618
11101	74-75	0.5764408309461402
11101	76	0.8535973691155156
11102	1	0.15749035344322593
11102	2	-0.16771707332285501
11102	3	-0.02038791384778804
11102	4	-0.019119453158108257
11102	5	0.18277125276748052
11102	6	0.011749884784251208
11102	7	0.1532038794743329
11102	8	0.049434229617425274
11102	9	0.31511121120141894
11102	10-11	0.09517268340566432
11102	12-13	0.17990313797695023
11102	14-15	0.20671999740051206
11102	16-17	0.09516465873932844
11102	18-19	0.19905931087190964
11102	20-21	0.23683488820731213
11102	22-23	0.2664254992920263
11102	24-25	0.2306945582967188
11102	26-27	0.2332111017172025
11102	28-29	0.2884670900701636
11102	30-31	0.33465243753976637
11102	32-33	0.16446898315088987
11102	34-35	0.315343456401898
11102	36-37	0.21594673174354995
11102	38-39	0.2947711363398966
11102	40-41	0.23284632544864792
11102	42-43	0.45419120736504937
11102	44-45	0.458807092081436
11102	46-47	0.37798791975344415
11102	48-49	0.3881722723570533
11102	50-51	0.3445134385279687
11102	52-53	0.5068668009386315
11102	54-55	0.35340032207805905
11102	56-57	0.4501120870764552
11102	58-59	0.49905757166595066
11102	60-61	0.19479174805613297
11102	62-63	0.2861260441262985
11102	64-65	0.5899272223648921
11102	66-67	0.46409558805926565
11102	68-69	0.5870823348056433
11102	70-71	0.506696914999921
11102	72-73	0.5323358411046897
11102	74-75	0.9045281490903747
11102	76	0.5294117288168216
11103	1	0.22445463915751063
11103	2	0.10327086730794477
11103	3	0.01575154193452377
11103	4	0.0931447707132591
11103	5	0.0023831884508425105
11103	6	0.23059651434516582
11103	7	0.3409744422448924
11103	8	0.05318345658093904
11103	9	0.2927318048934424
11103	10-11	0.07845576936732357
11103	12-13	0.26323647131028594
11103	14-15	0.32362244019581254
11103	16-17	0.17068066059460563
11103	18-19	0.2385131605936195
11103	20-21	0.15124042314856467
11103	22-23	0.07170727109165398
